Job Title,Company,Location,Link
Structural Analysis Professional,Stratolaunch,"Mojave, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZWZXZFlMUEVOenRZZEZSbW0zR3BQUnV1WER6NGtFdnJzLXJKQ3pxM1ZyOE1MWGg3QUdkMWJyanVFaVI3QzhRS0g0NmZPNm1jVmljbm9QV0RvZ0pjMVl3ZFp3cEUzYVlRdU5zNE9RbGlUNnpoWlJ4cTY5cElmRmtVMFhjbFZlT0lWRmY3YklfMFNILU5JZjd0c0d6YlVVUWMwNms1ckhjZWtlLXlnX2hlbzdRanNrV3c2ZV9Uc0czVGZ1bk9DVnBrcVZ5MzZ6dWMtRWIwNnM4azdLNGlvLWhJVWkzcnFHblZlaEphR1hwSGUtWWlxYVlGTHotblVkZElLSWI1Rk05dUYtOW1CdGs1SkdRYVV3YkEwMG8xeEQ5TlhfVmpILWZZRUlmX0VoMURCeDBDQWlwZnBrX3FZV3dsR2tpcGVNUWFWOFZZQXVzY0xPbm9mV2YteEJTT1NkRi1VT296MHRtZFpyMVhVVTBwMnJoWmJFUTVKNFJUbFNLQXpIRG9iQXZSM1E0S2pOd3hQRmN2cDRvb2xvS0pGczN3VlEyYWJYcFRaUHFaa0hmQTF6cUowaUpEcmIwbGhVYXZQQVdiQ2N6anJiUWRGWEtmRUt3bWdJcTdEa29hMzU1Qm50bkJMdEJFWWJXVzN6SXFSRFdXSmRTRTloYjdDd1ROUUVvTEJuMXFtOGFvcm4SFy1qbmtaNlA5TUtuZTVOb1BoTmV5c1FZGiJBQ0RYTDRuNnJ5VXFRTEpnUlloVG80aFR3WmpyYXltRF9n&fcv=3&vet=12ahUKEwij4syto6iMAxUpL1kFHYSrLGYQw40IegQICxAB..i&ei=-jnkZ6P9MKne5NoPhNeysQY&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3D43VRRRRW3Gi2N9ubAAAAAA%3D%3D&vssid=jobs-detail-viewer
Aerodynamicist,Scaled Composites,"Mojave, CA",https://www.google.com/search?q=Scaled+Composites+jobs&udm=8#vhid=vt%3D20/docid%3DM7IfBCXVFkByu7pzAAAAAA%3D%3D&vssid=jobs-detail-viewer
Mechanical Designer and Checker,Triumph Group,"Portland, CT",https://www.google.com/search?q=Triumph+Group+jobs&udm=8#vhid=vt%3D20/docid%3D-eEsMJncv5scscRIAAAAAA%3D%3D&vssid=jobs-detail-viewer
Combat Clothing Systems Designer,MAG Aerospace,"Natick, MA",https://www.google.com/search?fc=EswECowEQUEtS1RoZVc2ZWMzWXUwQ0dfVjZuem1ZOFZ0YTBLMkFBVVFmRmJlMnp5Nm1odExXUHZzUmlFUG5JVXNQaVhBUDJHaEFMdFU5SWxSUWZDamxoUzktbDFmd3diQlFQTWhHOU9MT3F5c0xsR0VKdnRQZlg1dFROdFhuWjlVSThoZHlicm0weWU1S25vMzd0UGp6U3pPLVdsNmtUM0hVTElQV0VIa2doNzBjbWs4amI5VVdDTTJ5RGZ2dW90Qi14QXE4UjVQNEsxLXEyVTlYXzZGeWFYYkhvcTZGS2RaeGtXU1FFYzdMMGFrVEh5RVBXU2IyYWN5VFhwVGlkRVdTRkhsMkhCVDEwaklzUlVjY1AwNWlCd0xHRXdHbzNibWVYekl6Q2VzQjdiS0ROUHhPZ0dfNHoxQ19LSERCOHp5ZDNwcGpPdGI0SEtWOWVqMU5pcnFXSE5DR1ROM2tBOHdmQUFfZnRISFIteGdETHVNRjlkd1NGTVhHa1F1ZlMzV0laQ3RYTDJUN0FKUWJidGV6bVVQcVA2VWJEbDVkUEJTOExrQ3ZRMml3VDQ5dkhOeWtrOFdwRl81WUxVV3VIZG1FYlpBV0V1aWx4anozTFR3QmtHVXRvaUlPN3VLUkdYRDB2S09mX3J6clpFanJpQW5nWUxWR2pfYVg5UzNqemFXbHVDeW9UNmdmenhUQ1lfZmkSF0ZEcmtaNjZoQ0xqWTVOb1BtNTZGd0F3GiJBQ0RYTDRtZTh0cnBvY0pPSWxzRW4xb2lPNmV1NUk5TW9R&fcv=3&vet=12ahUKEwiu-9a5o6iMAxU4LFkFHRtPAcgQw40IegQIDBAB..i&ei=FDrkZ66hCLjY5NoPm56FwAw&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DEEsNT1RFTtZMM4-SAAAAAA%3D%3D&vssid=jobs-detail-viewer
Network Infrastructure Design SME,MAG DS Corp dba MAG Aerospace,"Aberdeen Proving Ground, MD",https://www.google.com/search?fc=EswECowEQUEtS1RoY1NldGtmZ3lJek0tZVAtM1VzbUExS0pUYkVHbTh5dVhURzZfWkxTRjgxZVhKZU80bzlNeExvUXQ0NUswWlRFVVJITHQwUVlRaDF6SHJIZjhwMl9XY2NrTGEwQk9WZnRLTHJGOHlMRDR6TktWTTkxU3dTcHlXUW0xRlIzemtkM0N6QkFzNTdxdGtERUpMVER6WFRCUkRNUTlUbDVDU3ZvT29kQU9GNTdWVEZCM1ppR3AxaGJ2Y1FXRXo4dXowNkRoLUp4REZPSjdydGJjeUFMeE9IUGx0Xy0wZXVJV3hrbmFwcnhfY2RRNjEybjV6TkJJOVdSSFhoNUN3LXFvT3YwZ0w3YkNVVnM5VGZiR2NJX2NyRERVTEFaMDF2WkNLWFA2WE9SSXJsOUY4YWtkaFZ6SWwxVEJDSS1LY2VxSkZyRmdZVVc4ZkZlQVk0UGx0bG9SVGZMS3hEOWhza1FDX3pkQmlfOVExSjJfU1NWakFxYlJnWjFRU1ItazdFcUI2U2ZYalJEYVFUb252WkRISThQd29fdzhpczZyc25KdzNHQzh6Mmt4YUt5NllnYUV0OTYzV05CbGVRX0lneE5Dam5rWmpROHNPSm5VWU0wcFFaY1BCVVZXSjI2MWF4S19OZXZTTXRVbEtFbHdXTTZ1cXRRQmZYdnBKcDMwTnJKUjVjdUpqQ1JlLVkSF0d6cmtaX0Q4Q2YzdWlMTVBfcFNHa1FJGiJBQ0RYTDRsa0htb3h1QmtnN0xpZ2I3X0lOR3d0cFpEbG5n&fcv=3&vet=12ahUKEwiw9oO9o6iMAxV9N2IAHX6KISIQw40IegQICxAB..i&ei=GzrkZ_D8Cf3uiLMP_pSGkQI&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DtAgLbH2QtJv9NoOxAAAAAA%3D%3D&vssid=jobs-detail-viewer
Aerospace Structural Engineer,BOEING,"Hazelwood, MO",https://www.google.com/search?fc=EswECowEQUEtS1RoZDhFckdta0N3Wi04dHdGblE0MDV1RDY1akhDVTBPd2xxa2xiQktONUtCNXpxODhOc3F5alk5QVZOQTR6bllVeWRzU25FS2hEY2MwaHNwQ1lXQTNHa3llZWNpclNvSkMxamp3SU9hMlVId2RzQ2VoZWlUQm5pZnI0VUJmcUJ0SThLZWJxTjJpNk1TdzhkUVVjbC13NmpLWmlGSlNSVjJkN3AxVEtac3oyd0E5RjQ2ekdfci1McFRPY28wSW92Rm0wOWRuejBsNTRMVzZsR2JkYnNUVHJxcjdZTjk5ZEQySTdvWUhzaHdnNTZqRGFKb2hZYndRcHk0bjB4M0RuS3QxOUxrMXNNckhfeGRBa0F0OU9aazVVd1BYajRvZzY2aWs5RzE0aXBwUGllMkRMWWZTV0hXQi1pOEVTNW1XMEYtaldKMTRaQzE3c3pIWXc5NHA1Z2JTSW5Ld0dtREVYOWhhZ252cVY4SjdlckFxa2ZOZ1prREVWaV8wTFYwWG0xV2gya2RVdjhuSkZhSEU5emlvaHJKWE1BUU1OdUs1Qm9QZTg5ZmpuNlFqV1JhQVM5aUhtMVlMQkxqVGw2cWU2el8zTlhSZTJneUZCTWZnT3FaWGk2MERrZkJHOTQxaC1uT3lwQmFCTFNFTnVDQk9GUTdrOEExakowbC1tWUhLYjRManRFeEN3Sk4SF0tEcmtaOW5DRWFIazVOb1BydWZoa0FrGiJBQ0RYTDRrZDFRSnhnWmJoSGlaSVlValdPWDR0VzJfbmF3&fcv=3&vet=12ahUKEwjZ9qTDo6iMAxUhMlkFHa5zGJIQw40IegQICxAB..i&ei=KDrkZ9nCEaHk5NoPrufhkAk&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DxGyZ9DiCPhAWiSOoAAAAAA%3D%3D&vssid=jobs-detail-viewer
Sheet Metal Structural Assembler I - Malibu Wings,Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EswECowEQUEtS1RoZjkxUTF6M1FqOVVhMk1pSTBQb09fdGtSTFl0ekstbDRnT1piUDNDQ3pXTFZlNmo4X2tKakhCRGNWcHVlLVdPZVQ5WVBRYm5WZWRnbk5hQzloVk9TZG02cU1jZXZUblJvR2VHMEFxOGZJWUxtdkJFTXlwWG50T1dKdlJDMUxEMWVwdTMwOTlLNkF3Y2dZNHVOMDJsSC1ZeU9lUk1QelMyZjg3Vl9rOFZPX3hVSWhoSDRCaVMzQjF0Q1pxMkl1Y2Q3dy1QMFlTN0xVTS0tOTJVYkJpLU9RelRRd2lKVXgyMVB0WlQ2dF9DTzNxZ1NpamFSZ0FlTkpGZ0tOdXRURzZJZTcxNHhzcGRacG1Ga25wN0ZRdWRkYWp1ekQ1clVWVUV0Q1U2YTZiMWxzbTNNSWJvaEZNd1F5Z2VuUlNPQUM4RWY3MHJ6Mk9jeWxpV2pkazQ2YW9Rd2FmaEdIaGVwWTlRM19CblVwSUpqSWRlVDBKWEJwZVJTMi00VGc0Vm16RG1NUGVST3pFTDlZLTkzLWlFcV85djFyTm44Wl9Ic0FFNmdQU0FhOWZweWFZSGtWdk94X0tBMmx4OGljbWdxMTQ2a0hmWURoN1hTZ2szZDliZzNPZUtSWnRRTks3WFZtV2lnQmRFajVCTnk4dlhtU3BRa0xBXzZ5ZTd1SmVVUGlUVW5PMXNIakoSF19UbmtaN3JxRzdMSXB0UVBuTFNsbVFjGiJBQ0RYTDRtZFRMNjFpZjJtUG0xT3B1aVQ3MVVvOG9YUVVR&fcv=3&vet=12ahUKEwj63O6uo6iMAxUypIkEHRxaKXMQw40IegQIIBAN..i&ei=_TnkZ7rqG7LIptQPnLSlmQc&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3D04Ev6Ewmd2gN5U_3AAAAAA%3D%3D&vssid=jobs-detail-viewer
Structures Inspector,Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EswECowEQUEtS1RoZC02Tmc2WmN1VVFlX0l4QjJRUkRqZE5PaWRXbzRLU2dHSFhHX0RDN3M3cFkyRWR6WWlobk0xTHNPVjN4cVJYczZoZ0ozQ0U5YzRvbmoxX0tTd24tQ2xEb0dBNDIzblFhbFk4dWVQaW01RzlCZldyLXI5ZldINnJtSWRyVWVabTI0VnpIXzNJSmRZUWRtbkhuWGVGcmY5SDNDamF4MDFPVDdpN2VyTmFRNklmbGpTZGVFOEUwUGJVUGtibnJMcXVLRGU5ZkZNV19HNVdvVmFDZnZDNHdpU2xrYWoxMkZSczdkdmRQLXBJMEY2bXcycV9ZWFpPNjFXVUpJQlE3UlU2a1F0M0RuWGRKU2VYMFowQ09QZG1ZX25LOG9Ea1FXMlR1N1lBSWpNMVFDVjJ1bmxhejlILXlnNlgyNi1rcGdBS1kxTnlmZjZjM1VjTl9YdDd2czV3VTF1bjEtMjh2WndTNE9sU0FJZGJWQmRNQmZ3dkFWYmRiWC0wLVc4UUw1VmVTYVlaeTZEQ0RXY19NV2NkcXgxdDRGRmc2NkpCTTZ3dzRXcnBJSlhtU25hR21vejNmYThibWcxTERPQXZRSnUyaFNZSWRoTU5PRE9HVXVUVW8wRzZlV0tFQzdxUi16M1pYcGtNWHZEamhpekl0d3kybl9MejRkZ3RmTEp3WWJ2a3NzZlY1MUwSF0RqcmtaLTdRTzZXdTVOb1A5ZXF2OEFvGiJBQ0RYTDRucmM3aFQ3c2oyMXQxM0ZJTDJIZGt3N3oxUVFn&fcv=3&vet=12ahUKEwjuj5y3o6iMAxUlF1kFHXX1C64Qw40IegQICxAB..i&ei=DjrkZ-7QO6Wu5NoP9eqv8Ao&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DYqi3R0shPlRq5TE_AAAAAA%3D%3D&vssid=jobs-detail-viewer
Structural Design Engineer I,Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EswECowEQUEtS1RoY3FHbnN3Ukx5MldkSldHeWhDeDRCVUh3SnhvVmJaaldyN1N1dHJSWmdYN1N6OUJpNExOQkpkSlMxUGdnRFVOQWtaN3RZNjlaaEdab3VERVJ4OXluMHV3ZlJ0Q3psYkVOd011YV9aUWdEQW5tZl93dTQ4N2lKek1TUFFNdURyM29DT053ZEc0RGY3SDdRM3dfZ2lhbzBzY2E4ejVMdXRKX0x2UVAxbnZ3MVJJeXRfUnR0NWxZY1BreWhEajlfZDRSRzBvcEFHQVJQR3RSTV8wVGVWQXFTbFpqamo3WVZ5akhBMF82VGNVOXdwLVN2VFFocWtyX2tGckk1XzJMQTI0X0g2STV5emlDT2tzdV9lb0hqdUdvRW5aZm5jNTZKWFhzUFVIcl9DY29SaFpQb01FNkdfMzJ1Z2laSlZQV3E2VFFfUFdDM2xqSTdMN0RTTTBNQUlydm9sUk5wTHpNQ1dheFh0Z3g0dG0tN0E2b1N6eHB2YVFrZmtXMWJpWmhmWFJNNHFpR3cyNTdrUk55b21aN0dwSUFrN0FBaWVUU21uVXZHY2Flc0NzWFM1RTdOeWhCSk5zS0JZQm9BTEhYWlZ2OFczRjFjdFF6cmZ6N2FPcHBmVllQY21TTUJfbW9mRkN1enh5YU1CUUdXMFJaQi1jSHNjYV9ONlBVNEZsVmhIb1RTREc1MUYSF0VEcmtaNTZnSjg2ZjVOb1BnTmlNZ1FnGiJBQ0RYTDRsVk50N1RWRzdISFZiUi1ndHp1NUN5dVBfZy13&fcv=3&vet=12ahUKEwie6IG4o6iMAxXOD1kFHQAsI4AQw40IegQIDBAB..i&ei=EDrkZ56gJ86f5NoPgNiMgQg&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DHkc9bG3NPbiR6fdJAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Engineer, IPT - Propulsion & Mechanical Systems",Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EswECowEQUEtS1RoY3FHbnN3Ukx5MldkSldHeWhDeDRCVUh3SnhvVmJaaldyN1N1dHJSWmdYN1N6OUJpNExOQkpkSlMxUGdnRFVOQWtaN3RZNjlaaEdab3VERVJ4OXluMHV3ZlJ0Q3psYkVOd011YV9aUWdEQW5tZl93dTQ4N2lKek1TUFFNdURyM29DT053ZEc0RGY3SDdRM3dfZ2lhbzBzY2E4ejVMdXRKX0x2UVAxbnZ3MVJJeXRfUnR0NWxZY1BreWhEajlfZDRSRzBvcEFHQVJQR3RSTV8wVGVWQXFTbFpqamo3WVZ5akhBMF82VGNVOXdwLVN2VFFocWtyX2tGckk1XzJMQTI0X0g2STV5emlDT2tzdV9lb0hqdUdvRW5aZm5jNTZKWFhzUFVIcl9DY29SaFpQb01FNkdfMzJ1Z2laSlZQV3E2VFFfUFdDM2xqSTdMN0RTTTBNQUlydm9sUk5wTHpNQ1dheFh0Z3g0dG0tN0E2b1N6eHB2YVFrZmtXMWJpWmhmWFJNNHFpR3cyNTdrUk55b21aN0dwSUFrN0FBaWVUU21uVXZHY2Flc0NzWFM1RTdOeWhCSk5zS0JZQm9BTEhYWlZ2OFczRjFjdFF6cmZ6N2FPcHBmVllQY21TTUJfbW9mRkN1enh5YU1CUUdXMFJaQi1jSHNjYV9ONlBVNEZsVmhIb1RTREc1MUYSF0VEcmtaNTZnSjg2ZjVOb1BnTmlNZ1FnGiJBQ0RYTDRsVk50N1RWRzdISFZiUi1ndHp1NUN5dVBfZy13&fcv=3&vet=12ahUKEwie6IG4o6iMAxXOD1kFHQAsI4AQw40IegQIDBAB..i&ei=EDrkZ56gJ86f5NoPgNiMgQg&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DLG19zQXUHffhR_A_AAAAAA%3D%3D&vssid=jobs-detail-viewer
Marketing Designer,Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EswECowEQUEtS1RoZmY1cHdZeVV1UWgtUGdMSmJqVTMtZkdjNUdkdnBiMzZWcjg5bWpDdXVlbEwySVU2Q19zNUNoZkdpVnRwQS1zeV9hSlQxUFJMQ1Y2cFo0VFZGN1FXUlA4RjhMVjVQSWx1ZXJYYUlaY3hlOVE0d1RDSVVKaW1Pajl1NU95M0JHMFZ0dkh0WEhmbjFOeUc5VmFlTFcxUjFaTENrQ2ctYkVRNjVrdU1Sbk1NOEJKTXhxd0xvQUJiY0wwRmI4U1Q1UXdzbEViYlRGdmY4U2NwcFFfRWJTRy1aM1ZtRm5GZFRaN0l0R0FaRUZ2SEJLR2hLVUJ4N3MyS2RiNENhMGZwTHlSbHdqNEc1TG04SVpDMkJWa3dUNU9iamdpUXJyaDFDUlYwX3k5NW51RzdOSFZoOEJ5cFFPcEZ5UkNwRUUzQlM1OWwyZTV6LVhDSW4wUU1FRExOM0pyTXFKS2p3YTZhODhQOXl0LUI2QW42blRxWXhic1pwOTdMOFMtb0hPd3l5Si1VWWdrZ3gyNlhVcW9QU3JwN2NNTC1reFBPcXctR3FjREhvZTNjeURoMXFvdldpVDNXelJfWlBUR1FfWmJVTkJvNHl0ZUcwN09OcTNJTEp1RnZGYlBsdE5Ocmt2d2czT09NMHh3N19VTTZRZU0xN1dRUjBQd19fdFp0UFQwdFVwaTQzOEN6cWsSF0V6cmtaOHFNT2F6WDVOb1B6NkhHaUE0GiJBQ0RYTDRsdlV1MDlrbkQ0X0JWZ2cwdW11WWhVT2ltaXJR&fcv=3&vet=12ahUKEwiK4sq5o6iMAxWsK1kFHc-QEeEQw40IegQICxAB..i&ei=EzrkZ8qMOazX5NoPz6HGiA4&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DNeMK9uRU7WObz9hBAAAAAA%3D%3D&vssid=jobs-detail-viewer
Structural Assembler/Mechanic Role,Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EswECowEQUEtS1RoZUlMYVVmNjc0MVhtSmZKclBuZEFxcHI4U1dWN2ltZVoyNkZxdUl6ZEVWelRCemM2QUdjMzc5WFFKckJFNkV4LWxrQWVPbXFLakNHdlZnT1labm1PeVA4eE1wTUJZNkRFdGNQZHJEdDJpY2NhVWt1d1J0SUJ5Q09JQWd0YjM1Q2xZTDJzTWJibUtzNXNGZ0VSYUFnZVJ5RV9QTVJtNkRSdkVhbWJtdi1GWUo4RThITVpNVzhCVTBRNFdETnRobWxhVHhJcmppZ1dZZHkwSHdWUlNoVGFVdUZGQWc1aWNGUkFCN0EwaFBfNmNUcDV0b3hUN1I1T0hacGVvRGxpZURiY2tWMWd3QUNaUFJ0UGxHS3RWenUyQXNFUldFMHVYb0IzSFpNRkZIbE85LTFuQTFmZ3F2SjJvdEFEazVBQ1ZSUzRONWUydG9LaXhiUkhSLVhSNnFGOGI5U19MSWtvYnpZcFpnQkUtbGpzTEptaXhBSTdPX3dndVA5YmxQbDdkTmNZNVdCTG05MmdkYzB2OFBNc2NGZExKYlJYVk02bDc5SWRxd1prcHZQeF83YVlSWmRSel9Gbi1hWTdPLVpfN1NvdmZtUlRKZENSUzZlSTk0bjJWN3FoWnJNaGlLTmRXeU5MY2VIbVFvYjJvUm9XaHpjdVp0WnQ1RGZDY3ZWR3NCRklSTDh3UVgSF0dUcmtaLWJyRXFpcTVOb1B6cXVjaUFnGiJBQ0RYTDRsMXRHUnF4TWJqMXc3QVFfNkY2MjFmdFdMamF3&fcv=3&vet=12ahUKEwim3JK8o6iMAxUoFVkFHc4VB4EQw40IegQICxAB..i&ei=GTrkZ-brEqiq5NoPzquciAg&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3DijTn8JvtcDovv3hvAAAAAA%3D%3D&vssid=jobs-detail-viewer
Test Instrumentation Designer,Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EswECowEQUEtS1RoZUlMYVVmNjc0MVhtSmZKclBuZEFxcHI4U1dWN2ltZVoyNkZxdUl6ZEVWelRCemM2QUdjMzc5WFFKckJFNkV4LWxrQWVPbXFLakNHdlZnT1labm1PeVA4eE1wTUJZNkRFdGNQZHJEdDJpY2NhVWt1d1J0SUJ5Q09JQWd0YjM1Q2xZTDJzTWJibUtzNXNGZ0VSYUFnZVJ5RV9QTVJtNkRSdkVhbWJtdi1GWUo4RThITVpNVzhCVTBRNFdETnRobWxhVHhJcmppZ1dZZHkwSHdWUlNoVGFVdUZGQWc1aWNGUkFCN0EwaFBfNmNUcDV0b3hUN1I1T0hacGVvRGxpZURiY2tWMWd3QUNaUFJ0UGxHS3RWenUyQXNFUldFMHVYb0IzSFpNRkZIbE85LTFuQTFmZ3F2SjJvdEFEazVBQ1ZSUzRONWUydG9LaXhiUkhSLVhSNnFGOGI5U19MSWtvYnpZcFpnQkUtbGpzTEptaXhBSTdPX3dndVA5YmxQbDdkTmNZNVdCTG05MmdkYzB2OFBNc2NGZExKYlJYVk02bDc5SWRxd1prcHZQeF83YVlSWmRSel9Gbi1hWTdPLVpfN1NvdmZtUlRKZENSUzZlSTk0bjJWN3FoWnJNaGlLTmRXeU5MY2VIbVFvYjJvUm9XaHpjdVp0WnQ1RGZDY3ZWR3NCRklSTDh3UVgSF0dUcmtaLWJyRXFpcTVOb1B6cXVjaUFnGiJBQ0RYTDRsMXRHUnF4TWJqMXc3QVFfNkY2MjFmdFdMamF3&fcv=3&vet=12ahUKEwim3JK8o6iMAxUoFVkFHc4VB4EQw40IegQICxAB..i&ei=GTrkZ-brEqiq5NoPzquciAg&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3Dxg5AlpLOnRehVqVrAAAAAA%3D%3D&vssid=jobs-detail-viewer
Engineer I - Interior Design and Structural Integration,Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EswECowEQUEtS1RoZHhpMHhFbUo2Q2dNOFI5bzctMjk5UTBIS01IcG5BcnV2N1I4WGJRYXF5Tlo1TzhsVS1DMVltUXRZV3BzZkwtdGY5THlMOTRrdnh0OC03bHN1OHZ6c2c1YVRnTlYyMzI1NTVhdzFlV1RiUFZvZ21RS2RTWUw2cWtqNFNhR0NtRTdMWGNpVlU0UXNxaTlNTmswbWlsLXNRRC1xSldKREJfaUUwcGlZVDFWZVE4TVBjaTlaUkg3a0ZSbWJTNy1INXdjUWtzXzJicE5SeWZPOHFZVTJNU1h3NEd3XzN3Sk95M2V6N3A1ZlJqRE5hdHNPRDdOX2NUVTZJMGNBZHN5TC02OUw0MEtieGhSVlM1a04xSTE3LTNxSlBGTVh1MTlqWV83NG5CRk5oREJrRm1mMWU3WFZ6dmlfeEhhdU5Pa1lDbm9YQUo5VVE2V001OWx3enpNRU9kdkNLNFJ4ODFQYklybjlFaU8xWVRIWDdkZ3U5Qi1kLU9TWTByWEVWTGhHRWxMQW1YV3ZNTHB6RnJTd1RlQ2RiOFJWVkFSYzhBSXRCeXd0X1QzVHhfTkhDQjN1b19Td0IxWG5pRWVaanM0ME4zb3I2SjdDSmFIODkzYUl5dXpSOFF6czZqNGt4aHZfREg3X2J4UDlDeWJsbVN2RHdVNzA1bV9UUW5TY3VldkVZY19vdHo0eWgSF0lUcmtaLWZ2TVBHZzVOb1BqYXloaUFVGiJBQ0RYTDRremlWbmhGRFNYLWtleXVzU2ZpUWtwNWtibU53&fcv=3&vet=12ahUKEwinhJnAo6iMAxVxEFkFHQ1WCFEQw40IegQICxAB..i&ei=ITrkZ-fvMPGg5NoPjayhiAU&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3D-2uc7b5O0M_qHEfJAAAAAA%3D%3D&vssid=jobs-detail-viewer
Aircraft Design Engineer,Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EssECowEQUEtS1RoY0pwY3dnbkFfVGs3ZDROUXo2eDYxNWlOY3BHS3lrR0VQYXRfaFNYd0pCMUNHMllMMHdqSFR6djlOdzA0cUxlYVlMMjFzekFpdG56UG9iQ2FTdGh2Vi1zdXM0clg3TERxWDE3SWhwbWtmSWhQdlpVbTExcU5GVDh0WGh2VU1lNkM4WHFtTllYemFUZXRNc1lSbGp0NjNnSGVJQmpZZ0tMZUdqb3NJWTZhYk93bm9GQ04wMFBwRjAzNE5MVUJpdHF6dk5XUWV6QVBucEhrNU55RXRvdEQzZnpoRTlIRlk5QjhjOFNsUW5zeEs3X1BsUTFBT2xNNDNFb1dCOEdjWTBJOW9hV08zV08zWkpvYW1oOWRQb0poVHJSbEgyQzNLOF94QlpsSUdmMDM5OG9wdFRFZW04ejlXWjM5emhlZDhDZkstbEN2RUZ1UG45WlRRMEhFaF95TlZQd0NJUmxMVnBvaXhYZUpCTGN5czVXcFkwRTBuSnVDTGZOVjcxc3RwSUx4ckYtaENhcFNWM3VWcFJEVF83aGlIQkI1QUJxMUpjSExHelZKQ3NoeFhJdU4wdENaUlRJN09GcmJQRnJ2VV8ycW9PRUdFVGtraVhZbDBGdGZ0RkNqVzU4YmNXZWJpMXV5dG5XSy0weHl0cHhTN1AtYUE4MEVaRTgwMmlPemhtaGpWSVRzYUMSFklqcmtaN09MUE55dDVOb1BrTDJiQ0EaIkFDRFhMNGs5aWlFc1l6SFpneHJXUWFET0M1VmFCQWdoY3c&fcv=3&vet=12ahUKEwizpOHAo6iMAxXcFlkFHZDeBgEQw40IegQICxAB..i&ei=IjrkZ7OLPNyt5NoPkL2bCA&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3Dj2Q97S-4YbHpPbPNAAAAAA%3D%3D&vssid=jobs-detail-viewer
Design and Certification Engineer,Piper Aircraft,"Vero Beach, FL",https://www.google.com/search?fc=EswECowEQUEtS1RoZUY2bm5nNUVBVEN0X1pGVlJQTWtYOEc2bXpxS1UxNFBCVlV0MjRCdFRsTUt6WlNhNWdiSnRqT3JJZXZ3Q2ZEdlI2dmlxdUNPZzBDWEhDVWlYelNBd3JUcVcyM204OWdpR1RBUE9WeGNBNGgyODdzT2VZV1c5NXNadGFnSlh3bFJWZHFVdkp6Ump2SXVsdzNacmdvV0NIaEhocVd2ZzJaZmlUeHMydjk3dW5pUlhNczdfYlNJRmREYWJmakhoSkdVeUNaanRqTGNyNHNTSWZmWmNkY1VsVFFqUXhaNXZOanl6bmNuRXFfdEN0VVcyU1RyVVdoaUJqenlkNWZWd0NJb1NobTBEekplMDc4RmVZc1VZRDJyVWUzaXZSd2VoWmtYWUJiZEMtcWM5emgwTmwwNUlxb0p0U3BGTUo1WmloLUZ2VmZYNWNNbXFNdXRmLXYzeUxwQkJuU0E4SVloeklDR195SHJ5RGlqalpQLUdtTXZZM2x0QVBIUVNxeVpVRC11dVVxRnI3aXpHcVhHSTA1cEJSREdFdFdIWXRna01Zc1Q0aDB5NG5PU0pNX1lVaEd2bVVScTdycHBMZ2Z1WUFFVGl2YWQ1YkhXRnpwa2tpZktOb09PRVo5dkVXX3FvNGM3eFBQOHVsMkZvY2RYUGpHMXQ5Y09wMUZLaWpDUk1md0xrd053VEwSF0pqcmtaOFBxR3JIbDVOb1A0ZnVTb0FJGiJBQ0RYTDRrMnZXY0RVUHlyejI1X2lCX01tRnlLV2gwTTNB&fcv=3&vet=12ahUKEwjDlbTCo6iMAxWxMlkFHeG9BCQQw40IegQIDBAB..i&ei=JjrkZ8PqGrHl5NoP4fuSoAI&opi=89978449&udm=8&cs=0&q#vhid=vt%3D20/docid%3D3FmlU4sV3s5fVuOGAAAAAA%3D%3D&vssid=jobs-detail-viewer
